plane u v typecode econdidx captureblock captureblockidx slinkidx fedid zside
43 2 20 TM-E8 4 26 2 6 195 -1
43 2 21 TM-E8 10 31 3 7 213 -1
43 2 22 TM-E8 2 32 4 6 212 -1
43 2 23 TM-E8 6 32 4 6 212 -1
43 2 24 TM-E8 4 35 2 8 265 -1
43 2 25 TM-E8 8 35 2 8 265 -1
43 2 26 TM-E8 0 36 3 8 265 -1
43 2 27 TM-E8 7 36 3 8 255 -1
43 2 28 TM-E8 11 36 3 8 255 -1
43 2 29 TM-E8 3 37 0 9 256 -1
43 2 30 TM-E8 8 25 1 6 303 -1
43 2 31 TM-E8 0 26 2 6 303 -1
43 2 32 TM-E8 4 26 2 6 303 -1
43 2 33 TM-E8 10 31 3 7 321 -1
43 2 34 TM-E8 2 32 4 6 320 -1
43 2 35 TM-E8 6 32 4 6 320 -1
43 3 -5 ML-53C 7 24 0 6 303 -1
43 3 -4 ML-F3C 6 31 3 7 321 -1
43 3 -3 ML-F3C 3 31 3 7 321 -1
43 3 -2 ML-F3C 10 30 2 7 321 -1
43 3 -1 ML-F3C 5 30 2 7 321 -1
43 3 0 ML-T3C 9 34 1 8 48 -1
43 3 0 TM-G8 5 35 2 8 48 -1
43 3 1 TM-G8 9 35 2 8 48 -1
43 3 2 ML-B3C 4 35 2 8 38 -1
43 3 2 TM-G8 1 36 3 8 48 -1
43 3 3 TM-G8 8 36 3 8 38 -1
43 3 3 ML-F3C 2 25 1 6 86 -1
43 3 4 TM-G8 0 37 0 9 39 -1
43 3 4 ML-F3C 10 24 0 6 86 -1
43 3 5 TM-G8 4 37 0 9 39 -1
43 3 5 ML-F3C 5 24 0 6 86 -1
43 3 6 TM-G8 9 25 1 6 86 -1
43 3 6 ML-F3C 6 31 3 7 104 -1
43 3 7 TM-G8 1 26 2 6 86 -1
43 3 7 ML-53C 7 31 3 7 104 -1
43 3 8 TM-G8 5 26 2 6 86 -1
43 3 9 TM-G8 11 31 3 7 104 -1
43 3 10 TM-G8 3 32 4 6 103 -1
43 3 11 TM-G8 7 32 4 6 103 -1
43 3 12 TM-G8 5 35 2 8 157 -1
43 3 13 TM-G8 9 35 2 8 157 -1
43 3 14 TM-G8 1 36 3 8 157 -1
43 3 15 TM-G8 8 36 3 8 147 -1
43 3 16 TM-G8 0 37 0 9 148 -1
43 3 17 TM-G8 4 37 0 9 148 -1
43 3 18 TM-G8 9 25 1 6 195 -1
43 3 19 TM-G8 1 26 2 6 195 -1
43 3 20 TM-G8 5 26 2 6 195 -1
43 3 21 TM-G8 11 31 3 7 213 -1
43 3 22 TM-G8 3 32 4 6 212 -1
43 3 23 TM-G8 7 32 4 6 212 -1
43 3 24 TM-G8 5 35 2 8 265 -1
43 3 25 TM-G8 9 35 2 8 265 -1
43 3 26 TM-G8 1 36 3 8 265 -1
43 3 27 TM-G8 8 36 3 8 255 -1
43 3 28 TM-G8 0 37 0 9 256 -1
43 3 29 TM-G8 4 37 0 9 256 -1
43 3 30 TM-G8 9 25 1 6 303 -1
43 3 31 TM-G8 1 26 2 6 303 -1
43 3 32 TM-G8 5 26 2 6 303 -1
43 3 33 TM-G8 11 31 3 7 321 -1
43 3 34 TM-G8 3 32 4 6 320 -1
43 3 35 TM-G8 7 32 4 6 320 -1
43 4 -4 ML-53C 7 31 3 7 321 -1
43 4 -3 ML-F3C 4 31 3 7 321 -1
43 4 -2 ML-F3C 11 30 2 7 321 -1
43 4 -1 ML-F3C 6 30 2 7 321 -1
43 4 0 ML-F3C 10 34 1 8 48 -1
43 4 1 ML-F3C 3 34 1 8 48 -1
43 4 2 ML-F3C 9 35 2 8 38 -1
43 4 3 ML-F3C 5 35 2 8 38 -1
43 4 4 ML-F3C 3 25 1 6 86 -1
43 4 5 ML-F3C 11 24 0 6 86 -1
43 4 6 ML-F3C 6 24 0 6 86 -1
43 4 7 ML-53C 7 24 0 6 86 -1
43 5 -3 ML-53C 5 31 3 7 321 -1
43 5 -2 ML-F3C 0 31 3 7 321 -1
43 5 -1 ML-F3C 7 30 2 7 321 -1
43 5 0 ML-F3C 11 34 1 8 48 -1
43 5 1 ML-F3C 4 34 1 8 48 -1
43 5 2 ML-F3C 1 36 3 8 38 -1
43 5 3 ML-F3C 10 35 2 8 38 -1
43 5 4 ML-F3C 6 35 2 8 38 -1
43 5 5 ML-F3C 4 25 1 6 86 -1
43 5 6 ML-F3C 0 25 1 6 86 -1
43 5 7 ML-53C 8 24 0 6 86 -1
43 6 -2 ML-T3C 1 31 3 7 321 -1
43 6 -1 ML-F3C 8 30 2 7 321 -1
43 6 0 ML-F3C 0 35 2 8 48 -1
43 6 1 ML-F3C 5 34 1 8 48 -1
43 6 2 ML-F3C 6 34 1 8 48 -1
43 6 3 ML-F3C 2 36 3 8 38 -1
43 6 4 ML-F3C 11 35 2 8 38 -1
43 6 5 ML-F3C 7 35 2 8 38 -1
43 6 6 ML-F3C 5 25 1 6 86 -1
43 6 7 ML-B3C 1 25 1 6 86 -1
43 7 0 ML-B3C 1 35 2 8 48 -1
43 7 1 ML-F3C 7 34 1 8 48 -1
43 7 2 ML-F3C 8 34 1 8 48 -1
43 7 3 ML-F3C 3 36 3 8 38 -1
43 7 4 ML-F3C 4 36 3 8 38 -1
43 7 5 ML-F3C 0 36 3 8 38 -1
43 7 6 ML-T3C 8 35 2 8 38 -1
44 -6 -5 ML-T3C 3 33 0 8 205 -1
44 -6 -4 ML-F3C 6 33 0 8 205 -1
44 -6 -3 ML-F3C 8 33 0 8 205 -1
44 -6 -2 ML-F3C 4 18 3 3 162 -1
44 -6 -1 ML-F3C 5 18 3 3 162 -1
44 -6 0 ML-B3C 9 18 3 3 162 -1
44 -5 -6 ML-B3C 10 17 2 4 221 -1
44 -5 -5 ML-F3C 2 18 3 3 220 -1
44 -5 -4 ML-F3C 2 33 0 8 205 -1
44 -5 -3 ML-F3C 5 33 0 8 205 -1
44 -5 -2 ML-F3C 7 33 0 8 205 -1
44 -5 -1 ML-F3C 3 18 3 3 162 -1
44 -5 0 ML-F3C 8 18 3 3 162 -1
44 -5 1 ML-F3C 2 16 1 4 163 -1
44 -5 2 ML-T3C 10 16 1 4 163 -1
44 -4 -6 ML-53C 11 17 2 4 221 -1
44 -4 -5 ML-F3C 8 17 2 4 221 -1
44 -4 -4 ML-F3C 1 18 3 3 220 -1
44 -4 -3 ML-F3C 1 33 0 8 205 -1
44 -4 -2 ML-F3C 4 33 0 8 205 -1
44 -4 -1 ML-F3C 2 18 3 3 162 -1
44 -4 0 ML-F3C 7 18 3 3 162 -1
44 -4 1 ML-F3C 1 16 1 4 163 -1
44 -4 2 ML-F3C 9 16 1 4 163 -1
44 -4 3 ML-53C 6 16 1 4 163 -1
44 -3 -6 ML-53C 5 16 1 4 271 -1
44 -3 -5 ML-F3C 9 17 2 4 221 -1
44 -3 -4 ML-F3C 7 17 2 4 221 -1
44 -3 -3 ML-F3C 0 18 3 3 220 -1
44 -3 -2 ML-B3C 0 33 0 8 205 -1
44 -3 0 ML-T3C 6 18 3 3 162 -1
44 -3 1 ML-F3C 0 16 1 4 163 -1
44 -3 2 ML-F3C 8 16 1 4 163 -1
44 -3 3 ML-F3C 4 16 1 4 163 -1
44 -3 4 ML-53C 5 16 1 4 163 -1
44 -2 -6 ML-53C 6 16 1 4 271 -1
44 -2 -5 ML-F3C 4 16 1 4 271 -1
44 -2 -4 ML-F3C 3 16 1 4 271 -1
44 -2 -3 ML-53C 6 17 2 4 221 -1
44 -2 2 ML-53C 7 16 1 4 163 -1
44 -2 3 ML-F3C 3 16 1 4 163 -1
44 -2 4 ML-F3C 9 17 2 4 113 -1
44 -2 5 ML-53C 11 17 2 4 113 -1
44 -1 -6 ML-T3C 10 16 1 4 271 -1
44 -1 -5 ML-F3C 9 16 1 4 271 -1
44 -1 -4 ML-F3C 8 16 1 4 271 -1
44 -1 -3 ML-53C 7 16 1 4 271 -1
44 -1 3 ML-53C 6 17 2 4 113 -1
44 -1 4 ML-F3C 7 17 2 4 113 -1
44 -1 5 ML-F3C 8 17 2 4 113 -1
44 -1 6 ML-B3C 10 17 2 4 113 -1
44 0 -5 ML-F3C 2 16 1 4 271 -1
44 0 -4 ML-F3C 1 16 1 4 271 -1
44 0 -3 ML-F3C 0 16 1 4 271 -1
44 0 0 TM-A5A6 3 18 3 3 3 -1
44 0 1 TM-A5A6 8 18 3 3 3 -1
44 0 2 TM-A5A6 1 19 0 5 5 -1
44 0 3 TM-A5A6 11 16 1 4 54 -1
44 0 4 TM-A5A6 4 17 2 4 54 -1
44 0 4 ML-F3C 0 18 3 3 112 -1
44 0 5 TM-A5A6 9 17 2 4 54 -1
44 0 5 ML-F3C 1 18 3 3 112 -1
44 0 6 TM-A5A6 10 18 3 3 53 -1
44 0 6 ML-F3C 2 18 3 3 112 -1
44 0 7 TM-A5A6 3 19 0 5 55 -1
44 0 8 TM-A5A6 8 19 0 5 55 -1
44 0 9 TM-A5A6 9 33 0 8 96 -1
44 0 10 TM-A5A6 2 34 1 8 96 -1
44 0 11 TM-A5A6 7 34 1 8 96 -1
44 0 12 TM-A5A6 3 18 3 3 112 -1
44 0 13 TM-A5A6 8 18 3 3 112 -1
44 0 14 TM-A5A6 1 19 0 5 114 -1
44 0 15 TM-A5A6 11 16 1 4 163 -1
44 0 16 TM-A5A6 4 17 2 4 163 -1
44 0 17 TM-A5A6 9 17 2 4 163 -1
44 0 18 TM-A5A6 10 18 3 3 162 -1
44 0 19 TM-A5A6 3 19 0 5 164 -1
44 0 20 TM-A5A6 8 19 0 5 164 -1
44 0 21 TM-A5A6 9 33 0 8 205 -1
44 0 22 TM-A5A6 2 34 1 8 205 -1
44 0 23 TM-A5A6 7 34 1 8 205 -1
44 0 24 TM-A5A6 3 18 3 3 220 -1
44 0 25 TM-A5A6 8 18 3 3 220 -1
44 0 26 TM-A5A6 1 19 0 5 222 -1
44 0 27 TM-A5A6 11 16 1 4 271 -1
44 0 28 TM-A5A6 4 17 2 4 271 -1
44 0 29 TM-A5A6 9 17 2 4 271 -1
44 0 30 TM-A5A6 10 18 3 3 270 -1
44 0 31 TM-A5A6 3 19 0 5 272 -1
44 0 32 TM-A5A6 8 19 0 5 272 -1
44 0 33 TM-A5A6 9 33 0 8 313 -1
44 0 34 TM-A5A6 2 34 1 8 313 -1
44 0 35 TM-A5A6 7 34 1 8 313 -1
44 1 -5 ML-B3C 9 18 3 3 270 -1
44 1 -4 ML-F3C 8 18 3 3 270 -1
44 1 -3 ML-F3C 7 18 3 3 270 -1
44 1 -2 ML-T3C 6 18 3 3 270 -1
44 1 0 TM-B12 4 18 3 3 3 -1
44 1 1 TM-B12 9 18 3 3 3 -1
44 1 2 TM-B12 2 19 0 5 5 -1
44 1 3 TM-B12 0 17 2 4 54 -1
44 1 4 TM-B12 5 17 2 4 54 -1
44 1 4 ML-B3C 0 33 0 8 96 -1
44 1 5 TM-B12 10 17 2 4 54 -1
44 1 5 ML-F3C 1 33 0 8 96 -1
44 1 6 TM-B12 11 18 3 3 53 -1
44 1 6 ML-F3C 2 33 0 8 96 -1
44 1 7 TM-B12 4 19 0 5 55 -1
44 1 7 ML-T3C 3 33 0 8 96 -1
44 1 8 TM-B12 9 19 0 5 55 -1
44 1 9 TM-B12 10 33 0 8 96 -1
44 1 10 TM-B12 3 34 1 8 96 -1
44 1 11 TM-B12 8 34 1 8 96 -1
44 1 12 TM-B12 4 18 3 3 112 -1
44 1 13 TM-B12 9 18 3 3 112 -1
44 1 14 TM-B12 2 19 0 5 114 -1
44 1 15 TM-B12 0 17 2 4 163 -1
44 1 16 TM-B12 5 17 2 4 163 -1
44 1 17 TM-B12 10 17 2 4 163 -1
44 1 18 TM-B12 11 18 3 3 162 -1
44 1 19 TM-B12 4 19 0 5 164 -1
44 1 20 TM-B12 9 19 0 5 164 -1
44 1 21 TM-B12 10 33 0 8 205 -1
44 1 22 TM-B12 3 34 1 8 205 -1
44 1 23 TM-B12 8 34 1 8 205 -1
44 1 24 TM-B12 4 18 3 3 220 -1
44 1 25 TM-B12 9 18 3 3 220 -1
44 1 26 TM-B12 2 19 0 5 222 -1
44 1 27 TM-B12 0 17 2 4 271 -1
44 1 28 TM-B12 5 17 2 4 271 -1
44 1 29 TM-B12 10 17 2 4 271 -1
44 1 30 TM-B12 11 18 3 3 270 -1
44 1 31 TM-B12 4 19 0 5 272 -1
44 1 32 TM-B12 9 19 0 5 272 -1
44 1 33 TM-B12 10 33 0 8 313 -1
44 1 34 TM-B12 3 34 1 8 313 -1
44 1 35 TM-B12 8 34 1 8 313 -1
44 2 -4 ML-F3C 5 18 3 3 270 -1
44 2 -3 ML-F3C 3 18 3 3 270 -1
44 2 -2 ML-F3C 2 18 3 3 270 -1
44 2 0 TM-D8 5 18 3 3 3 -1
44 2 1 TM-D8 10 18 3 3 3 -1
44 2 2 TM-D8 3 19 0 5 5 -1
44 2 3 TM-D8 1 17 2 4 54 -1
44 2 4 TM-D8 6 17 2 4 54 -1
44 2 5 TM-D8 11 17 2 4 54 -1
44 2 5 ML-F3C 4 33 0 8 96 -1
44 2 6 TM-D8 0 19 0 5 55 -1
44 2 6 ML-F3C 5 33 0 8 96 -1
44 2 7 TM-D8 5 19 0 5 55 -1
44 2 7 ML-F3C 6 33 0 8 96 -1
44 2 8 TM-D8 10 19 0 5 55 -1
44 2 9 TM-D8 11 33 0 8 96 -1
44 2 10 TM-D8 4 34 1 8 96 -1
44 2 11 TM-D8 9 34 1 8 96 -1
44 2 12 TM-D8 5 18 3 3 112 -1
44 2 13 TM-D8 10 18 3 3 112 -1
44 2 14 TM-D8 3 19 0 5 114 -1
44 2 15 TM-D8 1 17 2 4 163 -1
44 2 16 TM-D8 6 17 2 4 163 -1
44 2 17 TM-D8 11 17 2 4 163 -1
44 2 18 TM-D8 0 19 0 5 164 -1
44 2 19 TM-D8 5 19 0 5 164 -1
44 2 20 TM-D8 10 19 0 5 164 -1
44 2 21 TM-D8 11 33 0 8 205 -1
44 2 22 TM-D8 4 34 1 8 205 -1
44 2 23 TM-D8 9 34 1 8 205 -1
44 2 24 TM-D8 5 18 3 3 220 -1
44 2 25 TM-D8 10 18 3 3 220 -1
44 2 26 TM-D8 3 19 0 5 222 -1
44 2 27 TM-D8 1 17 2 4 271 -1
44 2 28 TM-D8 6 17 2 4 271 -1
44 2 29 TM-D8 11 17 2 4 271 -1
44 2 30 TM-D8 0 19 0 5 272 -1
44 2 31 TM-D8 5 19 0 5 272 -1
44 2 32 TM-D8 10 19 0 5 272 -1
44 2 33 TM-D8 11 33 0 8 313 -1
44 2 34 TM-D8 4 34 1 8 313 -1
44 2 35 TM-D8 9 34 1 8 313 -1
44 3 -3 ML-F3C 4 18 3 3 270 -1
44 3 -2 ML-F3C 7 33 0 8 313 -1
44 3 -1 ML-F3C 4 33 0 8 313 -1
44 3 0 TM-E8 6 18 3 3 3 -1
44 3 0 ML-B3C 0 33 0 8 313 -1
44 3 1 TM-E8 11 18 3 3 3 -1
44 3 2 TM-E8 4 19 0 5 5 -1
44 3 3 TM-E8 2 17 2 4 54 -1
44 3 4 TM-E8 7 17 2 4 54 -1
44 3 4 ML-T3C 6 18 3 3 53 -1
44 3 5 TM-E8 0 18 3 3 53 -1
44 3 5 ML-F3C 2 18 3 3 53 -1
44 3 6 TM-E8 1 19 0 5 55 -1
44 3 6 ML-F3C 7 33 0 8 96 -1
44 3 7 TM-E8 6 19 0 5 55 -1
44 3 7 ML-F3C 8 33 0 8 96 -1
44 3 8 TM-E8 11 19 0 5 55 -1
44 3 9 TM-E8 0 34 1 8 96 -1
44 3 10 TM-E8 5 34 1 8 96 -1
44 3 11 TM-E8 10 34 1 8 96 -1
44 3 12 TM-E8 6 18 3 3 112 -1
44 3 13 TM-E8 11 18 3 3 112 -1
44 3 14 TM-E8 4 19 0 5 114 -1
44 3 15 TM-E8 2 17 2 4 163 -1
44 3 16 TM-E8 7 17 2 4 163 -1
44 3 17 TM-E8 0 18 3 3 162 -1
44 3 18 TM-E8 1 19 0 5 164 -1
44 3 19 TM-E8 6 19 0 5 164 -1
44 3 20 TM-E8 11 19 0 5 164 -1
44 3 21 TM-E8 0 34 1 8 205 -1
44 3 22 TM-E8 5 34 1 8 205 -1
44 3 23 TM-E8 10 34 1 8 205 -1
44 3 24 TM-E8 6 18 3 3 220 -1
44 3 25 TM-E8 11 18 3 3 220 -1
44 3 26 TM-E8 4 19 0 5 222 -1
44 3 27 TM-E8 2 17 2 4 271 -1
44 3 28 TM-E8 7 17 2 4 271 -1
44 3 29 TM-E8 0 18 3 3 270 -1
44 3 30 TM-E8 1 19 0 5 272 -1
44 3 31 TM-E8 6 19 0 5 272 -1
44 3 32 TM-E8 11 19 0 5 272 -1
44 3 33 TM-E8 0 34 1 8 313 -1
44 3 34 TM-E8 5 34 1 8 313 -1
44 3 35 TM-E8 10 34 1 8 313 -1
44 4 -2 ML-F3C 8 33 0 8 313 -1
44 4 -1 ML-F3C 5 33 0 8 313 -1
44 4 0 TM-G8 7 18 3 3 3 -1
44 4 0 ML-F3C 1 33 0 8 313 -1
44 4 1 ML-F3C 0 18 3 3 3 -1
44 4 1 TM-G8 0 19 0 5 5 -1
44 4 2 ML-53C 6 17 2 4 4 -1
44 4 2 TM-G8 5 19 0 5 5 -1
44 4 3 ML-53C 7 16 1 4 54 -1
44 4 3 TM-G8 3 17 2 4 54 -1
44 4 4 ML-F3C 0 16 1 4 54 -1
44 4 4 TM-G8 8 17 2 4 54 -1
44 4 5 TM-G8 1 18 3 3 53 -1
44 4 5 ML-F3C 7 18 3 3 53 -1
44 4 6 ML-F3C 3 18 3 3 53 -1
44 4 6 TM-G8 2 19 0 5 55 -1
44 4 7 ML-F3C 4 18 3 3 53 -1
44 4 7 TM-G8 7 19 0 5 55 -1
44 4 8 TM-G8 0 20 1 5 55 -1
44 4 9 TM-G8 1 34 1 8 96 -1
44 4 10 TM-G8 6 34 1 8 96 -1
44 4 11 TM-G8 11 34 1 8 96 -1
44 4 12 TM-G8 7 18 3 3 112 -1
44 4 13 TM-G8 0 19 0 5 114 -1
44 4 14 TM-G8 5 19 0 5 114 -1
44 4 15 TM-G8 3 17 2 4 163 -1
44 4 16 TM-G8 8 17 2 4 163 -1
44 4 17 TM-G8 1 18 3 3 162 -1
44 4 18 TM-G8 2 19 0 5 164 -1
44 4 19 TM-G8 7 19 0 5 164 -1
44 4 20 TM-G8 0 20 1 5 164 -1
44 4 21 TM-G8 1 34 1 8 205 -1
44 4 22 TM-G8 6 34 1 8 205 -1
44 4 23 TM-G8 11 34 1 8 205 -1
44 4 24 TM-G8 7 18 3 3 220 -1
44 4 25 TM-G8 0 19 0 5 222 -1
44 4 26 TM-G8 5 19 0 5 222 -1
44 4 27 TM-G8 3 17 2 4 271 -1
44 4 28 TM-G8 8 17 2 4 271 -1
44 4 29 TM-G8 1 18 3 3 270 -1
44 4 30 TM-G8 2 19 0 5 272 -1
44 4 31 TM-G8 7 19 0 5 272 -1
44 4 32 TM-G8 0 20 1 5 272 -1
44 4 33 TM-G8 1 34 1 8 313 -1
44 4 34 TM-G8 6 34 1 8 313 -1
44 4 35 TM-G8 11 34 1 8 313 -1
44 5 -1 ML-F3C 6 33 0 8 313 -1
44 5 0 ML-F3C 2 33 0 8 313 -1
44 5 1 ML-F3C 1 18 3 3 3 -1
44 5 2 ML-F3C 7 17 2 4 4 -1
44 5 3 ML-F3C 3 16 1 4 54 -1
44 5 4 ML-F3C 8 16 1 4 54 -1
44 5 5 ML-F3C 1 16 1 4 54 -1
44 5 6 ML-F3C 8 18 3 3 53 -1
44 5 7 ML-F3C 5 18 3 3 53 -1
44 6 0 ML-T3C 3 33 0 8 313 -1
44 6 1 ML-F3C 2 18 3 3 3 -1
44 6 2 ML-F3C 8 17 2 4 4 -1
44 6 3 ML-F3C 9 17 2 4 4 -1
44 6 4 ML-F3C 4 16 1 4 54 -1
44 6 5 ML-F3C 9 16 1 4 54 -1
44 6 6 ML-F3C 2 16 1 4 54 -1
44 6 7 ML-B3C 9 18 3 3 53 -1
44 7 2 ML-B3C 10 17 2 4 4 -1
44 7 3 ML-53C 11 17 2 4 4 -1
44 7 4 ML-53C 5 16 1 4 54 -1
44 7 5 ML-53C 6 16 1 4 54 -1
44 7 6 ML-T3C 10 16 1 4 54 -1
45 -7 -6 ML-T3C 3 5 2 1 216 -1
45 -7 -5 ML-53C 10 4 2 0 215 -1
45 -7 -4 ML-53C 11 4 2 0 215 -1
45 -7 -3 ML-53C 5 17 2 4 186 -1
45 -7 -2 ML-B3C 6 17 2 4 186 -1
45 -6 -7 ML-B3C 3 19 0 5 245 -1
45 -6 -6 ML-F3C 7 4 2 0 215 -1
45 -6 -5 ML-F3C 2 5 2 1 216 -1
45 -6 -4 ML-F3C 9 4 2 0 215 -1
45 -6 -3 ML-F3C 3 17 2 4 186 -1
45 -6 -2 ML-F3C 4 17 2 4 186 -1
45 -6 -1 ML-F3C 9 17 2 4 186 -1
45 -6 0 ML-T3C 5 36 3 8 157 -1
45 -5 -7 ML-F3C 10 18 3 3 243 -1
45 -5 -6 ML-F3C 2 19 0 5 245 -1
45 -5 -5 ML-F3C 6 4 2 0 215 -1
45 -5 -4 ML-F3C 1 5 2 1 216 -1
45 -5 -3 ML-F3C 8 4 2 0 215 -1
45 -5 -2 ML-F3C 2 17 2 4 186 -1
45 -5 -1 ML-F3C 8 17 2 4 186 -1
45 -5 0 ML-F3C 4 36 3 8 157 -1
45 -5 1 ML-F3C 10 36 3 8 157 -1
45 -4 -7 ML-F3C 11 18 3 3 243 -1
45 -4 -6 ML-F3C 9 18 3 3 243 -1
45 -4 -5 ML-F3C 1 19 0 5 245 -1
45 -4 -4 ML-F3C 5 4 2 0 215 -1
45 -4 -3 ML-53C 0 5 2 1 216 -1
45 -4 -2 ML-53C 1 17 2 4 186 -1
45 -4 -1 ML-F3C 7 17 2 4 186 -1
45 -4 0 ML-F3C 3 36 3 8 157 -1
45 -4 1 ML-F3C 8 36 3 8 157 -1
45 -4 2 ML-F3C 9 36 3 8 157 -1
45 -3 -7 ML-F3C 9 36 3 8 265 -1
45 -3 -6 ML-F3C 7 36 3 8 265 -1
45 -3 -5 ML-F3C 8 18 3 3 243 -1
45 -3 -4 ML-T3C 0 19 0 5 245 -1
45 -3 0 ML-B3C 2 36 3 8 157 -1
45 -3 1 ML-F3C 6 36 3 8 157 -1
45 -3 2 ML-F3C 7 36 3 8 157 -1
45 -3 3 ML-F3C 11 18 3 3 135 -1
45 -2 -7 ML-F3C 10 36 3 8 265 -1
45 -2 -6 ML-F3C 8 36 3 8 265 -1
45 -2 -5 ML-F3C 6 36 3 8 265 -1
45 -2 2 ML-F3C 8 18 3 3 135 -1
45 -2 3 ML-F3C 9 18 3 3 135 -1
45 -2 4 ML-F3C 10 18 3 3 135 -1
45 -1 -7 ML-T3C 5 36 3 8 265 -1
45 -1 -6 ML-F3C 4 36 3 8 265 -1
45 -1 -5 ML-F3C 3 36 3 8 265 -1
45 -1 -4 ML-B3C 2 36 3 8 265 -1
45 -1 2 ML-T3C 0 19 0 5 137 -1
45 -1 3 ML-F3C 1 19 0 5 137 -1
45 -1 4 ML-F3C 2 19 0 5 137 -1
45 -1 5 ML-B3C 3 19 0 5 137 -1
45 0 -6 ML-F3C 9 17 2 4 294 -1
45 0 -5 ML-F3C 8 17 2 4 294 -1
45 0 -4 ML-F3C 7 17 2 4 294 -1
45 0 0 TM-A5A6 4 19 0 5 28 -1
45 0 1 TM-A5A6 9 19 0 5 28 -1
45 0 2 TM-A5A6 2 20 1 5 28 -1
45 0 3 TM-A5A6 11 36 3 8 48 -1
45 0 3 ML-F3C 5 4 2 0 106 -1
45 0 4 TM-A5A6 4 37 0 9 49 -1
45 0 4 ML-F3C 6 4 2 0 106 -1
45 0 5 TM-A5A6 9 37 0 9 49 -1
45 0 5 ML-F3C 7 4 2 0 106 -1
45 0 6 TM-A5A6 10 17 2 4 77 -1
45 0 7 TM-A5A6 3 18 3 3 76 -1
45 0 8 TM-A5A6 8 18 3 3 76 -1
45 0 9 TM-A5A6 4 5 2 1 107 -1
45 0 10 TM-A5A6 9 5 2 1 107 -1
45 0 11 TM-A5A6 2 6 0 2 108 -1
45 0 12 TM-A5A6 4 19 0 5 137 -1
45 0 13 TM-A5A6 9 19 0 5 137 -1
45 0 14 TM-A5A6 2 20 1 5 137 -1
45 0 15 TM-A5A6 11 36 3 8 157 -1
45 0 16 TM-A5A6 4 37 0 9 158 -1
45 0 17 TM-A5A6 9 37 0 9 158 -1
45 0 18 TM-A5A6 10 17 2 4 186 -1
45 0 19 TM-A5A6 3 18 3 3 185 -1
45 0 20 TM-A5A6 8 18 3 3 185 -1
45 0 21 TM-A5A6 4 5 2 1 216 -1
45 0 22 TM-A5A6 9 5 2 1 216 -1
45 0 23 TM-A5A6 2 6 0 2 217 -1
45 0 24 TM-A5A6 4 19 0 5 245 -1
45 0 25 TM-A5A6 9 19 0 5 245 -1
45 0 26 TM-A5A6 2 20 1 5 245 -1
45 0 27 TM-A5A6 11 36 3 8 265 -1
45 0 28 TM-A5A6 4 37 0 9 266 -1
45 0 29 TM-A5A6 9 37 0 9 266 -1
45 0 30 TM-A5A6 10 17 2 4 294 -1
45 0 31 TM-A5A6 3 18 3 3 293 -1
45 0 32 TM-A5A6 8 18 3 3 293 -1
45 0 33 TM-A5A6 4 5 2 1 324 -1
45 0 34 TM-A5A6 9 5 2 1 324 -1
45 0 35 TM-A5A6 2 6 0 2 325 -1
45 1 -6 ML-B3C 6 17 2 4 294 -1
45 1 -5 ML-F3C 4 17 2 4 294 -1
45 1 -4 ML-F3C 2 17 2 4 294 -1
45 1 -3 ML-53C 1 17 2 4 294 -1
45 1 0 TM-B12 5 19 0 5 28 -1
45 1 1 TM-B12 10 19 0 5 28 -1
45 1 2 TM-B12 3 20 1 5 28 -1
45 1 3 TM-B12 0 37 0 9 49 -1
45 1 3 ML-53C 0 5 2 1 107 -1
45 1 4 TM-B12 5 37 0 9 49 -1
45 1 4 ML-F3C 1 5 2 1 107 -1
45 1 5 TM-B12 10 37 0 9 49 -1
45 1 5 ML-F3C 2 5 2 1 107 -1
45 1 6 TM-B12 11 17 2 4 77 -1
45 1 6 ML-T3C 3 5 2 1 107 -1
45 1 7 TM-B12 4 18 3 3 76 -1
45 1 8 TM-B12 9 18 3 3 76 -1
45 1 9 TM-B12 5 5 2 1 107 -1
45 1 10 TM-B12 10 5 2 1 107 -1
45 1 11 TM-B12 3 6 0 2 108 -1
45 1 12 TM-B12 5 19 0 5 137 -1
45 1 13 TM-B12 10 19 0 5 137 -1
45 1 14 TM-B12 3 20 1 5 137 -1
45 1 15 TM-B12 0 37 0 9 158 -1
45 1 16 TM-B12 5 37 0 9 158 -1
45 1 17 TM-B12 10 37 0 9 158 -1
45 1 18 TM-B12 11 17 2 4 186 -1
45 1 19 TM-B12 4 18 3 3 185 -1
45 1 20 TM-B12 9 18 3 3 185 -1
45 1 21 TM-B12 5 5 2 1 216 -1
45 1 22 TM-B12 10 5 2 1 216 -1
45 1 23 TM-B12 3 6 0 2 217 -1
45 1 24 TM-B12 5 19 0 5 245 -1
45 1 25 TM-B12 10 19 0 5 245 -1
45 1 26 TM-B12 3 20 1 5 245 -1
45 1 27 TM-B12 0 37 0 9 266 -1
45 1 28 TM-B12 5 37 0 9 266 -1
45 1 29 TM-B12 10 37 0 9 266 -1
45 1 30 TM-B12 11 17 2 4 294 -1
45 1 31 TM-B12 4 18 3 3 293 -1
45 1 32 TM-B12 9 18 3 3 293 -1
45 1 33 TM-B12 5 5 2 1 324 -1
45 1 34 TM-B12 10 5 2 1 324 -1
45 1 35 TM-B12 3 6 0 2 325 -1
45 2 -5 ML-53C 5 17 2 4 294 -1
